latitude,longitude,carat,cut,color,clarity,depth,table,price,x_length,y_width,z_depth,cut_encoded,color_encoded,clarity_encoded
47.1041667,-122.4333333,1.21,Very Good,G,VS2,,60.0,7416,6.72,6.66,4.22,4,3,5
44.0522222,-123.0855556,1.22,Ideal,H,VS1,,55.0,7418,,6.84,4.25,2,4,4
37.8091667,-85.4669444,1.01,Ideal,E,VS2,,57.0,7421,6.48,6.44,3.97,2,1,5
32.7833333,-96.8,1.3,Premium,D,SI1,,58.0,7426,6.93,6.83,4.28,3,0,2
28.4055556,-80.605,1.21,Ideal,H,VS2,,54.8,7426,6.78,6.84,4.26,2,4,5
34.1741667,-97.1433333,1.21,Very Good,H,VS2,,55.0,7426,6.75,6.8,4.26,4,4,5
37.6688889,-77.8822222,1.18,Ideal,G,VS2,,56.0,7439,,,4.16,2,3,5
41.3275,-89.1288889,1.51,Very Good,I,SI2,,60.2,7441,,,4.45,4,5,3
37.2011111,-87.1788889,1.21,Very Good,H,VS1,,58.0,7445,6.71,6.75,4.21,4,4,4
36.778261,-119.417932,1.1,Ideal,F,VS2,,56.0,7453,,6.68,4.09,2,2,5
34.0983333,-118.3258333,1.01,Premium,F,VS1,,58.0,7465,6.37,6.42,4.0,3,2,4
39.5358333,-76.3486111,0.29,Good,E,VVS2,,60.0,617,4.17,4.19,2.64,1,1,7
35.3733333,-119.0177778,0.42,Good,D,SI2,,61.0,617,,4.84,2.92,1,0,3
37.77493,-122.419416,0.31,Premium,G,VS1,,59.0,617,4.44,4.41,2.65,3,3,4
33.8158333,-78.6802778,0.32,Very Good,E,VS1,,56.0,618,4.4,4.46,2.73,4,1,4
43.3219444,-70.5813889,1.52,Ideal,J,SI1,,57.0,7491,7.37,7.33,4.55,2,6,2
38.1075,-122.5686111,1.0,Good,D,VS1,,61.0,7500,,,3.81,1,0,4
33.317842,-117.320512,1.08,Premium,F,VS2,,59.0,7501,6.54,6.59,4.08,3,2,5
32.7152778,-117.1563889,1.5,Ideal,J,VS2,,58.0,7515,7.33,7.38,4.53,2,6,5
52.133333,-2.2,1.01,Good,G,VVS2,,59.0,7528,,6.38,4.02,1,3,7
28.6608333,-81.3658333,1.5,Premium,G,SI1,,60.0,7535,7.27,7.17,4.5,3,3,2
37.9577778,-121.2897222,1.17,Ideal,G,VS2,,56.0,7550,6.77,6.81,4.17,2,3,5
41.5733333,-87.7844444,1.03,Ideal,F,VS2,,54.0,7550,6.64,6.61,3.99,2,2,5
34.1083333,-117.2888889,1.0,Good,G,VVS2,,60.0,7572,6.34,6.38,3.92,1,3,7
29.9230556,-82.7138889,1.25,Ideal,H,SI1,,55.0,7573,6.9,6.86,4.3,2,4,2
42.5294444,-83.7802778,1.01,Very Good,D,VS1,,58.0,7575,6.34,6.3,3.99,4,0,4
51.07756,-2.315008,1.52,Ideal,I,SI2,,60.0,7582,7.33,7.39,4.51,2,5,3
47.5288889,-121.8241667,1.01,Ideal,E,VS2,,54.0,7597,,,4.0,2,1,5
25.7738889,-80.1938889,1.04,Premium,F,VS1,,60.0,7632,,6.56,3.9,3,2,4
29.7630556,-95.3630556,1.14,Ideal,G,VS2,,56.0,7667,6.74,6.77,4.15,2,3,5
42.8947222,-70.8716667,1.53,Premium,F,SI2,,60.0,7685,,,4.53,3,2,3
-33.861481,151.205475,1.06,Very Good,G,VVS2,,56.0,7695,6.56,6.6,4.14,4,3,7
37.6658333,-77.5066667,1.06,Good,F,VS1,,57.0,7699,6.68,6.73,3.92,1,2,4
32.6466667,-97.2255556,1.54,Premium,I,SI2,,61.0,7727,7.56,7.49,4.47,3,5,3
40.2922222,-79.8819444,1.01,Premium,F,VVS1,,58.0,7741,,6.41,3.99,3,2,6
42.4405556,-76.4969444,0.9,Very Good,E,IF,,55.0,7747,,6.09,3.88,4,1,1
40.4863889,-86.1336111,1.13,Ideal,F,VS2,,54.0,7756,6.72,6.73,4.15,2,2,5
64.6813889,-163.4055556,1.1,Premium,F,VS1,,61.0,7762,6.7,6.64,4.06,3,2,4
32.2216667,-110.9258333,1.01,Premium,D,VS1,,61.0,7785,6.46,6.4,3.93,3,0,4
48.874927,2.745977,1.01,Ideal,D,VS2,,57.0,7792,,,4.0,2,0,5
40.6083333,-75.4905556,1.01,Premium,F,VS1,,60.0,7792,,,3.94,3,2,4
42.2416667,-70.8041667,1.41,Premium,F,SI2,,56.0,7817,,,4.5,3,2,3
27.9455556,-82.2580556,1.01,Premium,G,VVS2,,59.0,7821,,6.45,3.98,3,3,7
45.9933333,-123.9213889,1.21,Ideal,F,VS2,,55.0,7826,6.8,6.75,4.24,2,2,5
52.79451,-1.62316,2.11,Very Good,G,I1,,57.0,7834,,8.07,5.12,4,3,0
43.666667,-79.416667,0.27,Ideal,F,VVS1,,57.0,620,4.2,4.22,2.57,2,2,6
40.7616667,-73.3297222,0.3,Ideal,F,VS1,,57.0,621,4.32,4.34,2.65,2,2,4
39.6427778,-84.2866667,1.54,Fair,F,SI2,,60.0,7848,7.26,7.16,4.64,0,2,3
42.2625,-71.8027778,1.0,Ideal,F,VVS2,,55.0,7849,6.46,6.41,3.96,2,2,7
49.45,7.533333,1.18,Premium,G,VVS2,,58.0,7881,,,4.16,3,3,7
26.1219444,-80.1436111,1.0,Premium,E,VS1,,59.0,7885,6.44,6.42,3.95,3,1,4
32.7188889,-102.6444444,1.01,Ideal,F,VS1,,57.0,7887,,,3.99,2,2,4
32.7833333,-96.8,1.34,Ideal,F,SI1,,55.0,7893,7.07,7.13,4.38,2,2,2
34.365,-77.6308333,1.26,Premium,D,SI1,,59.0,7903,,7.06,4.22,3,0,2
40.85,-78.2708333,1.56,Fair,G,SI2,,59.0,7950,7.38,7.19,4.72,0,3,3
45.5394444,-122.3861111,1.59,Premium,J,VS2,,59.0,7953,7.45,7.43,4.66,3,6,5
33.8358333,-79.0480556,1.0,Ideal,D,VS1,,55.0,7966,,6.43,4.0,2,0,4
33.5602778,-81.7197222,1.57,Ideal,J,SI1,,55.6,8035,7.43,7.47,4.62,2,6,2
39.5786111,-76.6158333,1.2,Very Good,H,VS1,,57.0,8039,6.88,6.95,4.16,4,4,4
32.7833333,-96.8,0.27,Very Good,E,VVS2,,59.0,622,4.24,4.27,2.51,4,1,7
32.7152778,-117.1563889,1.2,Premium,G,VS1,,59.0,8056,,,4.19,3,3,4
42.5802778,-83.0302778,1.22,Premium,G,VS2,,57.0,8067,6.94,6.89,4.21,3,3,5
47.6733333,-117.2383333,1.12,Very Good,G,VVS1,,60.0,8072,6.78,6.91,4.03,4,3,6
32.214008,-98.20825,1.51,Very Good,I,SI1,,60.0,8073,7.37,7.33,4.51,4,5,2
37.3041667,-77.2875,1.03,Very Good,F,VS1,,54.1,8089,6.39,6.48,4.05,4,2,4
39.7683333,-86.1580556,1.06,Ideal,G,VS1,,55.0,8093,,6.56,4.04,2,3,4
41.4047222,-81.7230556,1.26,Premium,G,VS2,,61.0,8113,7.04,6.97,4.21,3,3,5
38.005,-121.8047222,1.23,Premium,G,VS2,,57.0,8128,6.96,6.91,4.24,3,3,5
35.829656,-85.729622,1.03,Ideal,F,VS1,,57.0,8133,,6.52,4.04,2,2,4
34.1980556,-116.5536111,1.5,Premium,E,SI2,,60.0,8190,,7.47,4.35,3,1,3
26.6583333,-80.2416667,1.5,Premium,G,SI2,,62.0,8190,7.31,7.25,4.51,3,3,3
25.4683333,-80.4777778,1.09,Premium,F,VS1,,58.0,8204,,6.63,4.05,3,2,4
42.6827778,-89.0186111,1.51,Premium,J,VS1,,57.0,8204,,,4.51,3,6,4
43.1288889,-85.8813889,1.53,Premium,J,VS1,,59.0,8205,7.51,7.47,4.5,3,6,4
32.7152778,-117.1563889,1.32,Ideal,G,SI1,,57.0,8231,7.02,7.05,4.37,2,3,2
33.0580556,-112.0469444,1.51,Good,I,SI1,,57.0,8242,7.25,7.32,4.55,1,5,2
51.5,-3.2,1.12,Ideal,F,VS2,,56.0,8251,,6.67,4.13,2,2,5
32.7833333,-96.8,1.35,Very Good,G,VS1,,56.0,8256,7.09,7.01,4.47,4,3,4
38.7627778,-93.7358333,0.32,Very Good,H,VS1,,63.0,624,4.46,4.4,2.61,4,4,4
28.5380556,-81.3794444,0.3,Ideal,G,VS1,,56.0,624,4.31,4.33,2.67,2,3,4
42.7130556,-85.4619444,1.09,Ideal,G,VS1,,58.0,8296,,,4.04,2,3,4
43.6136111,-116.2025,1.52,Premium,F,SI2,,59.0,8342,,,4.58,3,2,3
29.7955556,-90.8227778,1.01,Very Good,E,VS1,,59.0,8348,6.52,6.54,3.88,4,1,4
45.6249,-122.0213,1.06,Ideal,G,VVS2,,56.0,8358,6.59,6.56,4.06,2,3,7
41.5022222,-72.9791667,1.25,Ideal,H,VS1,,57.0,8365,6.89,6.92,4.29,2,4,4
36.9741667,-122.0297222,1.08,Ideal,F,VS1,,55.0,8405,6.61,6.69,4.08,2,2,4
41.0813889,-81.5191667,1.18,Ideal,G,VS1,,56.0,8414,,,4.17,2,3,4
39.944285,-74.072914,1.46,Ideal,E,SI2,,55.0,8421,7.29,7.25,4.53,2,1,3
36.3294444,-78.3994444,1.12,Good,F,VVS2,,57.0,8430,6.86,6.83,3.96,1,2,7
37.4136111,-76.5258333,1.21,Premium,G,VS1,,58.0,8456,,6.97,4.16,3,3,4
29.2105556,-81.0230556,1.5,Very Good,E,SI2,,57.0,8538,7.17,7.23,4.52,4,1,3
37.165,-118.2886111,0.32,Very Good,I,SI1,,61.0,421,,4.4,2.7,4,5,2
33.663914,-114.229949,0.32,Very Good,G,SI2,,58.0,421,,4.42,2.74,4,3,3
41.5308333,-75.5458333,0.32,Good,F,SI2,,55.0,421,4.34,4.35,2.77,1,2,3
29.7630556,-95.3630556,0.3,Very Good,H,SI1,,56.0,421,,,2.7,4,4,2
36.1397222,-96.1086111,0.42,Ideal,H,SI2,,54.0,625,,,2.99,2,4,3
39.7294444,-104.8313889,0.28,Ideal,E,VS1,,56.0,625,,,2.6,2,1,4
41.6583333,-70.8166667,0.28,Ideal,D,VS2,,57.0,625,,4.16,2.61,2,0,5
40.7597222,-74.4175,1.51,Very Good,J,VVS2,,63.0,8550,,7.29,4.55,4,6,7
40.8022222,-124.1625,1.22,Very Good,F,VS2,,57.0,8575,6.8,6.84,4.25,4,2,5
39.90403,116.407526,1.01,Premium,F,VVS2,,60.0,8579,6.52,6.5,3.86,3,2,7
38.7633333,-121.1627778,1.23,Ideal,H,IF,,57.0,8585,6.92,6.87,4.23,2,4,1
38.525,-89.1333333,1.03,Ideal,G,VVS1,,57.0,8608,,,4.01,2,3,6
30.3580556,-90.0655556,1.31,Ideal,H,VS1,,56.0,8617,,7.03,4.37,2,4,4
29.7630556,-95.3630556,1.51,Very Good,G,SI2,,56.0,8637,7.22,7.3,4.56,4,3,3
33.7947222,-83.7133333,1.17,Ideal,G,VS1,,57.0,8639,6.76,6.8,4.19,2,3,4
33.448377,-112.074037,1.03,Ideal,D,VS1,,57.0,8645,6.44,6.5,4.05,2,0,4
30.7108333,-94.9327778,1.2,Premium,F,VS1,,59.0,8669,6.79,6.76,4.19,3,2,4
34.8833333,-82.7075,1.26,Premium,F,VS2,,58.0,8676,6.89,6.84,4.31,3,2,5
28.1458333,-82.7569444,1.51,Ideal,J,VS1,,59.0,8678,7.36,7.39,4.56,2,6,4
48.1333333,-103.6333333,1.59,Ideal,J,VS2,,58.0,8681,,,4.66,2,6,5
42.075,-70.8805556,1.72,Ideal,J,SI1,,57.0,8688,7.66,7.62,4.74,2,6,2
41.2916667,-72.3766667,1.01,Ideal,F,VVS2,,57.0,8688,,,3.96,2,2,7
32.2216667,-110.9258333,1.01,Fair,D,VVS2,,57.0,8716,6.2,6.16,4.04,0,0,7
42.4691667,-92.2808333,1.52,Premium,D,SI2,,60.0,8737,7.4,7.46,4.47,3,0,3
33.900128,35.572616,1.64,Premium,I,SI2,,58.0,8743,,,4.66,3,5,3
30.2655556,-94.1994444,0.31,Premium,F,VS2,,59.0,625,4.3,4.33,2.69,3,2,5
36.5805556,-87.76,1.34,Ideal,H,VS2,,55.0,8771,,,4.37,2,4,5
30.5880556,-103.8941667,1.31,Ideal,H,VS1,,56.0,8774,7.03,6.95,4.37,2,4,4
35.5961111,-78.1244444,1.01,Ideal,G,IF,,57.0,8778,,6.39,4.02,2,3,1
42.5291667,-85.8552778,1.04,Very Good,F,VVS2,,58.0,8785,6.37,6.46,4.01,4,2,7
21.3069444,-157.8583333,1.51,Ideal,G,SI2,,57.0,8794,7.44,7.39,4.51,2,3,3
37.2694444,-107.0091667,1.1,Premium,D,VS2,,57.0,8796,6.81,6.77,3.95,3,0,5
35.906487,139.628754,1.75,Premium,F,SI2,,59.0,8820,7.97,7.92,4.61,3,2,3
36.1397222,-120.3591667,1.59,Ideal,I,SI1,,57.0,8835,7.48,7.46,4.64,2,5,2
30.1102778,-97.315,1.75,Ideal,J,SI1,,59.0,8840,,7.57,4.81,2,6,2
-35.27603,149.13435,1.77,Premium,J,SI2,,55.0,8840,7.84,7.72,4.82,3,6,3
34.8027778,-86.9716667,1.56,Premium,I,VVS2,,58.0,8858,,,4.53,3,5,7
38.8422222,-106.1305556,1.28,Premium,G,VS2,,58.0,8874,7.02,6.98,4.31,3,3,5
39.3677778,-94.3619444,1.21,Premium,F,VS1,,57.0,8879,6.9,6.86,4.22,3,2,4
43.666667,-79.416667,1.54,Very Good,F,SI2,,58.0,8893,7.36,7.47,4.53,4,2,3
44.7394444,-93.1255556,1.7,Ideal,D,SI2,,56.0,8911,,,4.7,2,0,3
27.9375,-82.2861111,1.27,Very Good,G,VVS2,,57.0,8941,6.86,6.91,4.3,4,3,7
42.9955556,-71.4552778,1.17,Ideal,G,VVS2,,55.0,8947,6.74,6.77,4.17,2,3,7
40.1083333,-83.7525,0.31,Ideal,F,VS2,,57.0,625,4.36,4.39,2.66,2,2,5
41.1144444,-83.1780556,0.31,Premium,F,VS2,,58.0,625,,,2.69,3,2,5
26.9758333,-82.0908333,1.31,Premium,G,VS2,,59.0,8979,7.12,7.08,4.28,3,3,5
33.9191667,-118.4155556,1.12,Ideal,E,VS1,,56.0,8991,6.7,6.72,4.11,2,1,4
46.6433333,-118.5558333,1.53,Fair,I,VS2,,69.0,8996,7.6,7.51,4.36,0,5,5
30.5425,-97.5463889,1.01,Very Good,E,VVS2,,58.0,9002,,6.44,3.95,4,1,7
40.6030556,-84.4916667,1.14,Ideal,G,VVS2,,56.0,9013,6.74,6.76,4.12,2,3,7
40.7583333,-74.9797222,1.24,Ideal,F,VS2,,57.0,9073,6.98,6.86,4.25,2,2,5
38.5816667,-121.4933333,1.54,Premium,H,VS2,,60.0,9081,,7.45,4.5,3,4,5
40.7966667,-74.4819444,1.24,Ideal,E,VS2,,56.0,9111,6.84,6.79,4.29,2,1,5
42.1958333,-70.7263889,1.55,Ideal,I,SI1,,54.8,9117,,7.39,4.61,2,5,2
40.8975,-74.0163889,1.2,Very Good,G,VVS1,,59.0,9139,6.87,6.79,4.16,4,3,6
51.274103,5.576351,1.7,Ideal,H,SI1,,57.0,9139,,,4.71,2,4,2
42.9038889,-78.6925,1.1,Ideal,G,VVS2,,56.0,9148,6.67,6.63,4.1,2,3,7
47.6063889,-122.3308333,1.5,Very Good,H,SI1,,57.0,9157,7.26,7.3,4.56,4,4,2
36.778261,-119.417932,1.7,Good,H,SI1,,58.0,9158,7.54,7.51,4.83,1,4,2
37.2872222,-121.9488889,1.04,Ideal,F,VVS2,,57.0,9169,,6.5,3.99,2,2,7
36.135,-81.6777778,1.5,Good,D,SI2,,65.0,9173,7.37,7.34,4.43,1,0,3
33.4486111,-84.455,1.22,Ideal,F,VS2,,56.0,9203,6.87,6.92,4.23,2,2,5
45.3497222,-109.4958333,1.3,Premium,G,VS2,,60.0,9216,7.04,6.99,4.27,3,3,5
30.4013889,-86.8636111,0.31,Ideal,F,VS2,,57.0,625,4.27,4.33,2.69,2,2,5
45.795,-88.0719444,0.31,Ideal,H,VVS2,,57.0,625,,4.36,2.71,2,4,7
40.489423,-78.747621,0.31,Ideal,F,VS2,,55.0,625,4.31,4.35,2.68,2,2,5
40.015,-105.27,1.29,Ideal,G,VS2,,57.0,9243,,,4.31,2,3,5
53.233333,-0.533333,1.0,Very Good,F,IF,,56.0,9248,,,4.04,4,2,1
46.2858333,-119.2833333,1.52,Very Good,I,SI1,,60.0,9290,7.46,7.49,4.48,4,5,2
20.798363,-156.331925,1.65,Premium,H,VS1,,62.0,9314,,,4.6,3,4,4
28.2438889,-82.7194444,1.53,Ideal,I,SI1,,56.0,9315,,,4.6,2,5,2
39.4452778,-83.8286111,1.2,Ideal,D,SI1,,56.0,9317,6.86,6.89,4.2,2,0,2
36.1988889,-115.1166667,1.51,Very Good,E,SI2,,60.0,9343,7.27,7.37,4.47,4,1,3
39.0741667,-81.5533333,1.5,Very Good,I,VS2,,60.0,9354,7.31,7.4,4.45,4,5,5
6.524379,3.379206,1.27,Premium,G,VS1,,60.0,9371,,7.03,4.28,3,3,4
35.1677778,-114.5722222,1.57,Very Good,I,VS2,,58.0,9443,,,4.54,4,5,5
33.7669444,-118.1883333,0.36,Ideal,D,SI1,,53.0,626,4.57,4.59,2.85,2,0,2
41.652202,-71.576894,0.34,Ideal,D,SI1,,57.0,626,,,2.78,2,0,2
37.0583333,-120.8488889,1.24,Premium,F,VS2,,60.0,9513,6.83,6.8,4.25,3,2,5
41.88,-88.0077778,1.51,Very Good,E,SI2,,58.0,9513,,7.28,4.6,4,1,3
30.436895,-95.598493,1.62,Good,I,VS1,,65.0,9526,,,4.55,1,5,4
52.336916,-6.463338,1.11,Premium,F,VVS2,,59.0,9548,6.82,6.79,4.03,3,2,7
33.5386111,-112.1852778,1.02,Ideal,F,VVS2,,58.0,9598,6.42,6.45,4.01,2,2,7
42.09,-78.4944444,1.56,Good,I,VS2,,62.0,9609,,,4.4,1,5,5
49.233333,7.966667,1.71,Ideal,H,VS2,,57.0,9618,,,4.73,2,4,5
42.3583333,-71.0602778,1.01,Very Good,E,VVS2,,56.0,9642,,6.37,4.02,4,1,7
38.425,-105.0222222,1.1,Ideal,F,VS1,,56.0,9669,6.63,6.66,4.09,2,2,4
40.2858333,-76.6505556,1.2,Premium,G,VS2,,58.0,9677,6.74,6.67,4.19,3,3,5
47.0380556,-122.8994444,1.33,Premium,G,VS2,,59.0,9682,7.02,6.97,4.36,3,3,5
38.4405556,-122.7133333,1.7,Very Good,J,VS1,,58.0,9683,7.52,7.54,4.79,4,6,4
47.7625,-122.2041667,1.51,Good,G,VS2,,57.0,9741,7.21,7.18,4.58,1,3,5
46.63,-95.0886111,1.7,Very Good,H,SI2,,55.0,9745,,,4.79,4,4,3
44.3236111,-93.9577778,1.22,Premium,D,VS2,,59.0,9756,,,4.13,3,0,5
41.9294444,-88.7502778,1.51,Premium,H,SI1,,62.0,9762,,,4.51,3,4,2
32.2216667,-110.9258333,0.34,Premium,D,SI1,,59.0,626,,4.57,2.72,3,0,2
40.5852778,-105.0838889,0.27,Ideal,G,IF,,57.0,627,,,2.56,2,3,1
43.55,-96.7,1.01,Very Good,F,VVS1,,58.0,9810,6.39,6.44,3.94,4,2,6
40.417287,-82.907123,1.3,Very Good,G,VS1,,57.0,9837,6.92,6.96,4.34,4,3,4
31.5083333,-99.9197222,1.05,Ideal,E,VVS2,,56.0,9843,6.55,6.59,4.03,2,1,7
42.9633333,-85.6680556,2.05,Premium,I,SI2,,58.0,9850,8.13,8.08,5.02,3,5,3
41.404774,-81.722909,1.34,Ideal,G,VS1,,57.0,9890,,,4.43,2,3,4
29.4238889,-98.4933333,1.16,Ideal,G,IF,,55.0,9901,6.73,6.79,4.21,2,3,1
39.792716,-105.083267,1.5,Very Good,F,SI1,,56.0,9904,,,4.58,4,2,2
39.4561111,-77.9641667,1.2,Very Good,E,VS1,,56.0,9904,6.94,7.0,4.14,4,1,4
38.9805556,-76.9372222,1.51,Very Good,E,SI2,,62.0,9936,7.15,7.26,4.49,4,1,3
29.3777778,-95.1055556,1.15,Ideal,E,VS2,,57.0,9967,6.73,6.76,4.14,2,1,5
26.5625,-81.9497222,1.25,Ideal,F,VS1,,56.0,9996,,,4.27,2,2,4
29.5013889,-97.4522222,1.21,Very Good,F,VS1,,58.0,10009,6.76,6.85,4.24,4,2,4
33.2,-117.2416667,1.13,Ideal,F,VS1,,57.0,10016,6.73,6.76,4.11,2,2,4
35.7563889,-83.9705556,1.26,Very Good,G,VVS2,,56.0,10020,6.95,7.01,4.25,4,3,7
44.3483333,-106.6983333,1.51,Premium,G,SI1,,58.0,10020,,,4.5,3,3,2
33.4483333,-112.0733333,1.22,Ideal,G,VVS2,,56.0,10038,6.81,6.84,4.25,2,3,7
39.9555556,-86.0138889,1.31,Ideal,G,VS1,,57.0,10071,,7.02,4.33,2,3,4
34.0522222,-118.2427778,1.26,Premium,F,VS1,,58.0,10076,6.93,6.86,4.32,3,2,4
32.7630556,-79.8369444,0.34,Good,H,SI1,,57.0,628,,4.44,2.83,1,4,2
44.5258333,-72.9455556,0.31,Ideal,I,VS1,,54.0,628,,,2.7,2,5,4
33.5016667,-117.6616667,0.31,Ideal,I,VS1,,55.0,628,4.35,4.31,2.72,2,5,4
45.7763889,-92.6825,1.3,Ideal,F,VS2,,56.0,10090,6.98,6.94,4.33,2,2,5
28.5555556,-82.4505556,1.31,Ideal,G,VS1,,56.0,10099,,7.13,4.38,2,3,4
33.8752778,-117.5655556,1.5,Good,F,VS2,,56.0,10134,,7.13,4.64,1,2,5
47.0380556,-122.8994444,1.2,Premium,D,VS2,,58.0,10161,6.85,6.83,4.18,3,0,5
33.4936111,-117.1475,1.7,Very Good,J,VS1,,58.0,10165,7.54,7.67,4.79,4,6,4
42.7875,-86.1088889,1.24,Very Good,E,VS1,,58.0,10185,6.9,6.96,4.3,4,1,4
38.9516667,-92.3338889,1.53,Premium,I,VS2,,58.0,10196,7.41,7.36,4.58,3,5,5
36.0997222,-80.2444444,1.56,Ideal,F,SI2,,56.0,10210,7.41,7.45,4.58,2,2,3
45.333333,-79.216667,1.63,Very Good,H,SI1,,60.0,10216,7.64,7.68,4.58,4,4,2
50.9,-0.4,1.5,Ideal,G,SI1,,56.0,10219,7.36,7.32,4.53,2,3,2
33.1958333,-80.0133333,1.09,Ideal,F,VVS2,,56.0,10246,,6.59,4.08,2,2,7
34.5794444,-118.1155556,1.61,Very Good,E,SI2,,60.0,10293,7.39,7.49,4.66,4,1,3
36.8525,-121.4005556,1.69,Very Good,E,SI2,,59.0,10317,,,4.74,4,1,3
36.7416667,-88.6366667,1.5,Fair,D,SI1,,59.0,10374,7.1,7.01,4.59,0,0,2
30.8461111,-93.2888889,1.24,Ideal,G,VVS2,,58.0,10395,6.88,6.92,4.24,2,3,7
36.1155556,-97.0580556,0.31,Very Good,H,VS2,,58.0,628,4.33,4.31,2.73,4,4,5
45.0655556,-93.2016667,1.1,Ideal,D,VVS2,,56.0,10410,,,4.09,2,0,7
38.627003,-90.199404,1.53,Very Good,H,SI1,,56.0,10446,7.42,7.44,4.56,4,4,2
28.5380556,-81.3794444,1.72,Very Good,J,VS2,,61.0,10477,7.77,7.79,4.74,4,6,5
33.4483333,-112.0733333,1.1,Ideal,F,VVS2,,56.0,10487,6.66,6.74,4.1,2,2,7
36.175,-115.1363889,1.5,Premium,D,SI2,,62.0,10517,,7.37,4.42,3,0,3
39.3677778,-94.3619444,1.71,Premium,H,SI2,,58.0,10534,,7.62,4.76,3,4,3
28.5388889,-80.6722222,1.22,Ideal,D,VS2,,56.0,10538,,6.86,4.24,2,0,5
34.54,-112.4677778,1.64,Ideal,I,VS2,,56.0,10562,,,4.72,2,5,5
28.2916667,-81.4077778,1.0,Fair,D,VVS2,,57.0,10562,,6.3,3.87,0,0,7
39.2236111,-84.4422222,1.02,Premium,D,VVS2,,58.0,10580,,6.46,3.96,3,0,7
44.473412,-68.177234,1.61,Very Good,E,SI2,,58.0,10580,7.59,7.64,4.6,4,1,3
26.1219444,-80.1436111,1.51,Good,H,VS2,,60.0,10628,,7.27,4.61,1,4,5
41.0602778,-111.9702778,1.51,Premium,G,SI1,,58.0,10655,,,4.48,3,3,2
34.2063889,-118.2233333,1.01,Very Good,E,VVS1,,58.0,10693,6.45,6.57,4.01,4,1,6
28.5380556,-81.3794444,1.72,Very Good,G,SI2,,59.0,10697,7.63,7.67,4.77,4,3,3
43.604652,1.444209,1.53,Ideal,E,SI2,,55.0,10698,7.44,7.5,4.55,2,1,3
46.3311111,-123.6372222,1.26,Ideal,G,VVS1,,57.0,10720,6.91,7.01,4.32,2,3,6
33.5225,-117.7066667,0.3,Ideal,J,VS2,,56.0,630,,4.3,2.67,2,6,5
36.7477778,-119.7713889,0.35,Ideal,H,SI1,,57.0,630,4.55,4.5,2.82,2,4,2
40.8666667,-124.0816667,1.33,Ideal,G,VS1,,57.3,10732,7.16,7.21,4.3,2,3,4
41.0380556,-74.2944444,1.5,Premium,H,VS2,,55.0,10750,7.43,7.37,4.56,3,4,5
42.0083333,-91.6438889,2.0,Fair,H,SI2,,55.0,10752,,7.79,5.12,0,4,3
32.3122222,-106.7777778,1.2,Ideal,G,VVS1,,56.0,10786,6.74,6.7,4.24,2,3,6
33.8158333,-78.6802778,1.01,Very Good,F,IF,,60.0,10800,6.48,6.59,3.87,4,2,1
39.2688889,-84.2638889,1.29,Ideal,G,VVS2,,57.0,10807,,6.94,4.34,2,3,7
33.6669444,-93.5913889,1.9,Premium,J,SI1,,57.0,10885,7.98,7.95,4.93,3,6,2
38.697057,-9.422295,2.01,Fair,G,SI2,,57.0,10887,7.85,7.78,5.15,0,3,3
42.2916667,-85.5872222,1.61,Very Good,E,SI2,,59.9,10891,7.42,7.45,4.68,4,1,3
43.383333,-80.316667,1.55,Premium,D,SI2,,58.0,10905,7.39,7.44,4.6,3,0,3
41.5736111,-75.5022222,1.7,Premium,I,VS2,,58.0,10910,,7.56,4.73,3,5,5
40.812588,-76.141603,1.7,Very Good,I,VS2,,58.0,10935,,7.65,4.78,4,5,5
32.0833333,-81.1,1.24,Ideal,G,VS1,,55.0,10946,,,4.25,2,3,4
39.8288889,-84.8902778,1.51,Ideal,H,VS2,,55.0,10959,7.34,7.29,4.57,2,4,5
41.6638889,-83.5552778,1.57,Ideal,I,SI1,,55.0,11040,,,4.59,2,5,2
35.584324,-78.800013,1.74,Premium,J,VS1,,58.0,11050,7.67,7.65,4.79,3,6,4
41.0233333,-74.0669444,0.33,Ideal,D,SI2,,56.0,631,4.48,4.45,2.72,2,0,3
41.6022222,-72.9872222,2.2,Very Good,H,SI2,,57.0,11088,8.28,8.17,5.21,4,4,3
36.2077778,-119.3463889,1.57,Premium,G,SI1,,59.0,11113,,7.6,4.52,3,3,2
40.9169444,-72.6625,1.31,Ideal,G,VVS1,,57.0,11146,7.01,7.06,4.3,2,3,6
39.1008333,-120.9522222,1.51,Ideal,H,SI1,,54.0,11163,,,4.58,2,4,2
52.05,-0.266667,1.08,Ideal,E,VVS2,,56.0,11166,,6.67,4.06,2,1,7
41.6833333,-86.25,1.29,Ideal,F,VS1,,57.0,11197,,7.05,4.29,2,2,4
38.8338889,-104.8208333,2.0,Premium,F,SI2,,62.0,11198,,,4.86,3,2,3
33.9533333,-117.3952778,2.0,Premium,H,SI2,,60.0,11202,8.1,8.01,5.3,3,4,3
51.833333,-0.25,1.14,Ideal,E,VVS2,,57.0,11206,6.68,6.73,4.13,2,1,7
28.6608333,-81.3658333,1.7,Ideal,I,SI1,,56.0,11228,7.68,7.64,4.78,2,5,2
41.85,-87.65,1.7,Premium,F,SI2,,59.0,11228,7.77,7.73,4.69,3,2,3
42.9316667,-76.5663889,1.51,Premium,G,SI1,,59.0,11230,7.49,7.41,4.51,3,3,2
